id,make_model_id,year,name,description,msrp,invoice,created,modified,make_model
522,91,2023,B5 Plus,B5 Plus 4dr Wagon AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),48800,45872,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 91, 'make_id': 23, 'name': 'V60 Cross Country', 'make': {'id': 23, 'name': 'Volvo'}}"
523,92,2023,B6 Plus,B6 Plus 4dr Wagon AWD (2.0L 4cyl Twincharger gas/electric mild hybrid 8A),58450,54943,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 92, 'make_id': 23, 'name': 'V90 Cross Country', 'make': {'id': 23, 'name': 'Volvo'}}"
524,92,2023,B6 Ultimate,B6 Ultimate 4dr Wagon AWD (2.0L 4cyl Twincharger gas/electric mild hybrid 8A),64050,60207,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 92, 'make_id': 23, 'name': 'V90 Cross Country', 'make': {'id': 23, 'name': 'Volvo'}}"
525,93,2023,B4 Core,B4 Core 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),36350,34169,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
526,93,2023,B4 Plus Dark,B4 Plus Dark 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),40750,38305,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
527,93,2023,B4 Plus Bright,B4 Plus Bright 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),40750,38305,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
528,93,2023,B4 Ultimate Bright,B4 Ultimate Bright 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),44500,41830,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
529,93,2023,B4 Ultimate Dark,B4 Ultimate Dark 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),44500,41830,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
530,93,2023,B5 Core,B5 Core 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),38350,36049,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
531,93,2023,B5 Plus Bright,B5 Plus Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),42750,40185,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
532,93,2023,B5 Ultimate Dark,B5 Ultimate Dark 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),46500,43710,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
533,93,2023,B5 Plus Dark,B5 Plus Dark 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),42750,40185,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
534,93,2023,B5 Ultimate Bright,B5 Ultimate Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),46500,43710,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 93, 'make_id': 23, 'name': 'XC40', 'make': {'id': 23, 'name': 'Volvo'}}"
535,94,2023,Ultimate,Ultimate 4dr SUV AWD (electric DD),59500,59500,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 94, 'make_id': 23, 'name': 'XC40 Recharge Twin Pure Electric', 'make': {'id': 23, 'name': 'Volvo'}}"
536,94,2023,Core,Core 4dr SUV AWD (electric DD),53550,53550,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 94, 'make_id': 23, 'name': 'XC40 Recharge Twin Pure Electric', 'make': {'id': 23, 'name': 'Volvo'}}"
537,94,2023,Plus,Plus 4dr SUV AWD (electric DD),56250,56250,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 94, 'make_id': 23, 'name': 'XC40 Recharge Twin Pure Electric', 'make': {'id': 23, 'name': 'Volvo'}}"
538,95,2023,B5 Core,B5 Core 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),43450,40843,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
539,95,2023,B5 Plus Dark,B5 Plus Dark 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),47700,44838,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
540,95,2023,B5 Plus Bright,B5 Plus Bright 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),47700,44838,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
541,95,2023,B5 Ultimate Dark,B5 Ultimate Dark 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),53500,50290,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
542,95,2023,B5 Ultimate Bright,B5 Ultimate Bright 4dr SUV (2.0L 4cyl Turbo gas/electric mild hybrid 8A),53500,50290,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
543,95,2023,B5 Core,B5 Core 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),45750,43005,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
544,95,2023,B5 Plus Dark,B5 Plus Dark 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),50000,47000,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
545,95,2023,B5 Plus Bright,B5 Plus Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),50000,47000,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
546,95,2023,B5 Ultimate Dark,B5 Ultimate Dark 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),55800,52452,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
547,95,2023,B5 Ultimate Bright,B5 Ultimate Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),55800,52452,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
548,95,2023,B6 Ultimate Dark,B6 Ultimate Dark 4dr SUV AWD (2.0L 4cyl Twincharger gas/electric mild hybrid 8A),59050,55507,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
549,95,2023,B6 Ultimate Bright,B6 Ultimate Bright 4dr SUV AWD (2.0L 4cyl Twincharger gas/electric mild hybrid 8A),59050,55507,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
550,95,2023,Recharge T8 Core Bright,Recharge T8 Core Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),57200,53768,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
551,95,2023,Recharge T8 Plus Dark,Recharge T8 Plus Dark 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),61450,57763,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
552,95,2023,Recharge T8 Plus Bright,Recharge T8 Plus Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),61450,57763,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
553,95,2023,Recharge T8 Ultimate Dark,Recharge T8 Ultimate Dark 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),66950,62933,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
554,95,2023,Recharge T8 Ultimate Bright,Recharge T8 Ultimate Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),66950,62933,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
555,95,2023,T8 Polestar Engineered,T8 Polestar Engineered 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),74150,69701,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 95, 'make_id': 23, 'name': 'XC60', 'make': {'id': 23, 'name': 'Volvo'}}"
556,96,2023,B5 Core,B5 Core 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),56000,52640,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
557,96,2023,B5 Plus Bright,B5 Plus Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric mild hybrid 8A),59900,56306,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
558,96,2023,B6 Plus Bright,B6 Plus Bright 4dr SUV AWD w/6 Passenger Seating (2.0L 4cyl Twincharger gas/electric mild hybrid 8A),63900,60066,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
559,96,2023,B6 Core,B6 Core 4dr SUV AWD (2.0L 4cyl Twincharger gas/electric mild hybrid 8A),60900,57246,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
560,96,2023,B6 Plus Bright,B6 Plus Bright 4dr SUV AWD (2.0L 4cyl Twincharger gas/electric mild hybrid 8A),63400,59596,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
561,96,2023,B6 Ultimate Bright,B6 Ultimate Bright 4dr SUV AWD (2.0L 4cyl Twincharger gas/electric mild hybrid 8A),69200,65048,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
562,96,2023,B6 Ultimate Bright,B6 Ultimate Bright 4dr SUV AWD w/6 Passenger Seating (2.0L 4cyl Twincharger gas/electric mild hybrid 8A),69700,65518,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
563,96,2023,Recharge T8 Plus Bright,Recharge T8 Plus Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),73600,69184,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
564,96,2023,Recharge T8 Plus Bright,Recharge T8 Plus Bright 4dr SUV AWD w/6 Passenger Seating (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),74100,69654,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
565,96,2023,Recharge T8 Ultimate Dark,Recharge T8 Ultimate Dark 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),79400,74636,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
566,96,2023,Recharge T8 Ultimate Bright,Recharge T8 Ultimate Bright 4dr SUV AWD w/6 Passenger Seating (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),79900,75106,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
567,96,2023,Recharge T8 Core Bright,Recharge T8 Core Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),71900,67586,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
568,96,2023,Recharge T8 Plus Dark,Recharge T8 Plus Dark 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),73600,69184,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
569,96,2023,Recharge T8 Ultimate Bright,Recharge T8 Ultimate Bright 4dr SUV AWD (2.0L 4cyl Turbo gas/electric plug-in hybrid 8A),79400,74636,2022-08-30T22:19:56-04:00,2022-08-30T22:19:56-04:00,"{'id': 96, 'make_id': 23, 'name': 'XC90', 'make': {'id': 23, 'name': 'Volvo'}}"
570,97,2022,Base,4dr Sedan w/Premium Package (2.4L 4cyl 8AM),29300,28209,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 97, 'make_id': 1, 'name': 'ILX', 'make': {'id': 1, 'name': 'Acura'}}"
571,97,2022,Base,4dr Sedan w/Premium and A-Spec Packages (2.4L 4cyl 8AM),31300,30065,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 97, 'make_id': 1, 'name': 'ILX', 'make': {'id': 1, 'name': 'Acura'}}"
572,97,2022,Base,4dr Sedan (2.4L 4cyl 8AM),27300,26629,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 97, 'make_id': 1, 'name': 'ILX', 'make': {'id': 1, 'name': 'Acura'}}"
573,97,2022,Base,4dr Sedan w/Technology and A-Spec Packages (2.4L 4cyl 8AM),33200,31887,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 97, 'make_id': 1, 'name': 'ILX', 'make': {'id': 1, 'name': 'Acura'}}"
574,2,2022,Base,4dr SUV (3.5L 6cyl 10A),48000,46772,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 2, 'make_id': 1, 'name': 'MDX', 'make': {'id': 1, 'name': 'Acura'}}"
575,2,2022,SH-AWD A-Spec,SH-AWD A-Spec 4dr SUV AWD (3.5L 6cyl 10A),58400,54827,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 2, 'make_id': 1, 'name': 'MDX', 'make': {'id': 1, 'name': 'Acura'}}"
576,2,2022,SH-AWD,SH-AWD 4dr SUV AWD w/Technology Package (3.5L 6cyl 10A),54900,51659,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 2, 'make_id': 1, 'name': 'MDX', 'make': {'id': 1, 'name': 'Acura'}}"
577,2,2022,SH-AWD,SH-AWD 4dr SUV AWD (3.5L 6cyl 10A),50200,48913,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 2, 'make_id': 1, 'name': 'MDX', 'make': {'id': 1, 'name': 'Acura'}}"
578,2,2022,SH-AWD,SH-AWD 4dr SUV AWD w/Advance Package (3.5L 6cyl 10A),61950,58027,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 2, 'make_id': 1, 'name': 'MDX', 'make': {'id': 1, 'name': 'Acura'}}"
579,2,2022,Base,4dr SUV w/Technology Package (3.5L 6cyl 10A),52700,49592,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 2, 'make_id': 1, 'name': 'MDX', 'make': {'id': 1, 'name': 'Acura'}}"
580,2,2022,Type S,Type S 4dr SUV AWD (3.0L 6cyl Turbo 10A),66700,62472,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 2, 'make_id': 1, 'name': 'MDX', 'make': {'id': 1, 'name': 'Acura'}}"
581,2,2022,Type S,Type S 4dr SUV AWD w/Advance Package (3.0L 6cyl Turbo 10A),72050,67477,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 2, 'make_id': 1, 'name': 'MDX', 'make': {'id': 1, 'name': 'Acura'}}"
582,98,2022,Type S,Type S 2dr Coupe AWD (3.5L 6cyl Turbo gas/electric hybrid 9AM),169500,157190,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 98, 'make_id': 1, 'name': 'NSX', 'make': {'id': 1, 'name': 'Acura'}}"
583,99,2022,Base,4dr SUV (2.0L 4cyl Turbo 10A),40600,39592,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 99, 'make_id': 1, 'name': 'RDX', 'make': {'id': 1, 'name': 'Acura'}}"
584,99,2022,SH-AWD PMC Edition,SH-AWD PMC Edition 4dr SUV AWD (2.0L 4cyl Turbo 10A),53800,50488,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 99, 'make_id': 1, 'name': 'RDX', 'make': {'id': 1, 'name': 'Acura'}}"
585,99,2022,Base,4dr SUV w/Technology Package (2.0L 4cyl Turbo 10A),43250,41181,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 99, 'make_id': 1, 'name': 'RDX', 'make': {'id': 1, 'name': 'Acura'}}"
586,99,2022,SH-AWD,SH-AWD 4dr SUV AWD w/Technology Package (2.0L 4cyl Turbo 10A),45450,43272,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 99, 'make_id': 1, 'name': 'RDX', 'make': {'id': 1, 'name': 'Acura'}}"
587,99,2022,SH-AWD,SH-AWD 4dr SUV AWD w/A-Spec and Advance Packages (2.0L 4cyl Turbo 10A),52600,49847,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 99, 'make_id': 1, 'name': 'RDX', 'make': {'id': 1, 'name': 'Acura'}}"
588,99,2022,SH-AWD,SH-AWD 4dr SUV AWD w/Advance Package (2.0L 4cyl Turbo 10A),50600,47955,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 99, 'make_id': 1, 'name': 'RDX', 'make': {'id': 1, 'name': 'Acura'}}"
589,99,2022,SH-AWD,SH-AWD 4dr SUV AWD (2.0L 4cyl Turbo 10A),42800,41733,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 99, 'make_id': 1, 'name': 'RDX', 'make': {'id': 1, 'name': 'Acura'}}"
590,99,2022,Base,4dr SUV w/A-Spec Package (2.0L 4cyl Turbo 10A),46250,43935,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 99, 'make_id': 1, 'name': 'RDX', 'make': {'id': 1, 'name': 'Acura'}}"
591,99,2022,SH-AWD,SH-AWD 4dr SUV AWD w/A-Spec Package (2.0L 4cyl Turbo 10A),48450,46021,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 99, 'make_id': 1, 'name': 'RDX', 'make': {'id': 1, 'name': 'Acura'}}"
592,100,2022,Base,4dr Sedan w/2.0T (2.0L 4cyl Turbo 10A),38900,37938,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 100, 'make_id': 1, 'name': 'TLX', 'make': {'id': 1, 'name': 'Acura'}}"
593,100,2022,SH-AWD,SH-AWD 4dr Sedan AWD w/2.0T and Advance Package (2.0L 4cyl Turbo 10A),49900,47292,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 100, 'make_id': 1, 'name': 'TLX', 'make': {'id': 1, 'name': 'Acura'}}"
594,100,2022,SH-AWD,SH-AWD 4dr Sedan AWD w/2.0T (2.0L 4cyl Turbo 10A),41100,40078,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 100, 'make_id': 1, 'name': 'TLX', 'make': {'id': 1, 'name': 'Acura'}}"
595,100,2022,Base,4dr Sedan w/2.0T and Technology Package (2.0L 4cyl Turbo 10A),42900,40848,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 100, 'make_id': 1, 'name': 'TLX', 'make': {'id': 1, 'name': 'Acura'}}"
596,100,2022,Type S,Type S 4dr Sedan AWD w/3.0T (3.0L 6cyl Turbo 10A),53700,50887,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 100, 'make_id': 1, 'name': 'TLX', 'make': {'id': 1, 'name': 'Acura'}}"
597,100,2022,2022,Type S 4dr Sedan AWD w/3.0T and Performance Wheel,54500,51644,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 100, 'make_id': 1, 'name': 'TLX', 'make': {'id': 1, 'name': 'Acura'}}"
598,100,2022,SH-AWD,SH-AWD 4dr Sedan AWD w/2.0T and A-Spec Package (2.0L 4cyl Turbo 10A),47850,45453,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 100, 'make_id': 1, 'name': 'TLX', 'make': {'id': 1, 'name': 'Acura'}}"
599,100,2022,Base,4dr Sedan w/2.0T and A-Spec Package (2.0L 4cyl Turbo 10A),45650,43367,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 100, 'make_id': 1, 'name': 'TLX', 'make': {'id': 1, 'name': 'Acura'}}"
600,100,2022,SH-AWD,SH-AWD 4dr Sedan AWD w/2.0T and Technology Package (2.0L 4cyl Turbo 10A),45100,42939,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 100, 'make_id': 1, 'name': 'TLX', 'make': {'id': 1, 'name': 'Acura'}}"
601,101,2022,Sprint,Sprint 4dr Sedan (2.0L 4cyl Turbo 8A),43350,41168,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 101, 'make_id': 24, 'name': 'Giulia', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
602,101,2022,Sprint,Sprint 4dr Sedan AWD (2.0L 4cyl Turbo 8A),45350,43008,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 101, 'make_id': 24, 'name': 'Giulia', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
603,101,2022,Quadrifoglio,Quadrifoglio 4dr Sedan (2.9L 6cyl Turbo 8A),78830,73808,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 101, 'make_id': 24, 'name': 'Giulia', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
604,101,2022,Ti,Ti 4dr Sedan (2.0L 4cyl Turbo 8A),45390,43044,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 101, 'make_id': 24, 'name': 'Giulia', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
605,101,2022,Veloce,Veloce 4dr Sedan (2.0L 4cyl Turbo 8A),48990,46392,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 101, 'make_id': 24, 'name': 'Giulia', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
606,101,2022,Ti,Ti 4dr Sedan AWD (2.0L 4cyl Turbo 8A),47390,44884,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 101, 'make_id': 24, 'name': 'Giulia', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
607,101,2022,Veloce,Veloce 4dr Sedan AWD (2.0L 4cyl Turbo 8A),50990,48232,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 101, 'make_id': 24, 'name': 'Giulia', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
608,102,2022,Sprint,Sprint 4dr SUV (2.0L 4cyl Turbo 8A),45550,43257,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 102, 'make_id': 24, 'name': 'Stelvio', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
609,102,2022,Sprint,Sprint 4dr SUV AWD (2.0L 4cyl Turbo 8A),47550,45097,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 102, 'make_id': 24, 'name': 'Stelvio', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
610,102,2022,Ti,Ti 4dr SUV AWD (2.0L 4cyl Turbo 8A),50500,47810,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 102, 'make_id': 24, 'name': 'Stelvio', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
611,102,2022,Veloce,Veloce 4dr SUV AWD (2.0L 4cyl Turbo 8A),52300,49484,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 102, 'make_id': 24, 'name': 'Stelvio', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
612,102,2022,Quadrifoglio,Quadrifoglio 4dr SUV AWD (2.9L 6cyl Turbo 8A),84650,79229,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 102, 'make_id': 24, 'name': 'Stelvio', 'make': {'id': 24, 'name': 'Alfa Romeo'}}"
613,103,2022,Premium,Premium 4dr Sedan AWD w/40 TFSI (2.0L 4cyl Turbo gas/electric hybrid 7AM),36800,34592,2022-08-30T22:20:16-04:00,2022-08-30T22:20:16-04:00,"{'id': 103, 'make_id': 2, 'name': 'A3', 'make': {'id': 2, 'name': 'Audi'}}"
